                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.83039,                0.54032,                 0.0855,                0.50806,                0.36943,                0.37804,                0.22628,                0.74852,                0.56093,                0.08235,                 0.0001,                 0.0001,                 0.0001
                     37,                0.83254,                0.53849,                0.08658,                0.51511,                0.37088,                0.37967,                0.22718,                0.74518,                0.56023,                 0.0816,                 0.0001,                 0.0001,                 0.0001
                     38,                0.82666,                0.53648,                 0.0851,                0.51977,                0.37203,                0.38124,                0.22868,                 0.7419,                0.56017,                0.08116,                 0.0001,                 0.0001,                 0.0001
                     39,                0.82145,                0.53879,                 0.0841,                 0.5298,                 0.3714,                0.38441,                0.23035,                0.73943,                0.56001,                0.08077,                 0.0001,                 0.0001,                 0.0001
                     40,                0.82013,                0.53735,                  0.084,                0.52975,                0.37497,                0.38634,                0.23122,                0.73745,                0.55968,                0.08036,                 0.0001,                 0.0001,                 0.0001
                     41,                0.81523,                0.53794,                0.08317,                0.53054,                0.37688,                0.38794,                0.23173,                0.73506,                0.55935,                0.08001,                 0.0001,                 0.0001,                 0.0001
                     42,                0.81395,                0.53559,                0.08235,                0.53849,                0.37823,                0.39063,                0.23383,                0.73241,                0.55958,                0.07945,                 0.0001,                 0.0001,                 0.0001
                     43,                0.81099,                0.53592,                0.08245,                0.53659,                0.38017,                0.39158,                0.23481,                0.73002,                0.55927,                0.07907,                 0.0001,                 0.0001,                 0.0001
                     44,                0.80859,                  0.535,                0.08167,                0.53911,                0.38242,                0.39321,                0.23596,                 0.7279,                0.55912,                0.07876,                 0.0001,                 0.0001,                 0.0001
                     45,                0.80946,                0.53507,                0.08232,                0.53839,                0.38641,                0.39602,                0.23773,                0.72586,                0.55895,                0.07823,                 0.0001,                 0.0001,                 0.0001
                     46,                0.80912,                0.53347,                0.08203,                0.54082,                0.38689,                0.39796,                0.23895,                0.72307,                0.55864,                0.07761,                 0.0001,                 0.0001,                 0.0001
                     47,                0.80865,                0.53298,                0.08204,                0.54793,                 0.3876,                0.39994,                0.24027,                0.72116,                0.55848,                0.07734,                 0.0001,                 0.0001,                 0.0001
                     48,                0.79697,                0.53571,                0.08097,                0.54899,                0.39019,                0.40259,                0.24166,                0.72027,                0.55741,                0.07734,                 0.0001,                 0.0001,                 0.0001
                     49,                0.79972,                0.53362,                0.07943,                0.55072,                0.39157,                0.40426,                0.24242,                0.71877,                 0.5571,                0.07707,                 0.0001,                 0.0001,                 0.0001
                     50,                0.79703,                0.53479,                0.08059,                0.55332,                0.39291,                0.40627,                0.24339,                0.71679,                 0.5573,                0.07665,                 0.0001,                 0.0001,                 0.0001
                     51,                0.79424,                0.53277,                0.07912,                0.55425,                0.39439,                0.40712,                0.24388,                0.71524,                0.55684,                0.07626,                 0.0001,                 0.0001,                 0.0001
                     52,                0.79597,                0.53213,                0.07937,                0.55366,                0.39615,                0.40906,                 0.2454,                0.71273,                0.55751,                0.07568,                 0.0001,                 0.0001,                 0.0001
                     53,                0.79226,                0.53178,                0.07916,                0.54896,                0.40116,                0.41093,                0.24675,                0.71055,                0.55733,                0.07509,                 0.0001,                 0.0001,                 0.0001
                     54,                0.79093,                0.53182,                0.07805,                0.54806,                0.40263,                0.41099,                0.24691,                0.70924,                0.55664,                0.07483,                 0.0001,                 0.0001,                 0.0001
                     55,                0.79177,                0.53095,                0.07859,                0.54452,                0.40423,                0.41186,                0.24749,                0.70735,                0.55707,                0.07483,                 0.0001,                 0.0001,                 0.0001
                     56,                0.78432,                0.53262,                0.07665,                0.54941,                0.40504,                0.41397,                 0.2492,                0.70618,                0.55758,                0.07469,                 0.0001,                 0.0001,                 0.0001
                     57,                  0.785,                0.53088,                0.07829,                0.55382,                 0.4063,                0.41665,                0.25091,                0.70451,                0.55695,                0.07451,                 0.0001,                 0.0001,                 0.0001
                     58,                0.78033,                0.53233,                0.07665,                0.55211,                0.40772,                 0.4173,                0.25115,                0.70417,                0.55676,                 0.0747,                 0.0001,                 0.0001,                 0.0001
                     59,                0.78304,                0.53038,                0.07746,                0.55611,                0.40717,                0.41736,                0.25094,                0.70208,                0.55747,                0.07424,                 0.0001,                 0.0001,                 0.0001
                     60,                0.77843,                0.53091,                 0.0769,                0.55676,                0.40725,                0.41904,                 0.2525,                0.70093,                0.55712,                0.07398,                 0.0001,                 0.0001,                 0.0001
                     61,                0.77793,                 0.5315,                0.07733,                 0.5603,                0.40991,                0.42162,                0.25405,                0.69953,                  0.557,                0.07391,                 0.0001,                 0.0001,                 0.0001
                     62,                0.77983,                 0.5296,                0.07635,                0.56065,                0.41156,                0.42324,                0.25497,                0.69926,                0.55612,                0.07376,                 0.0001,                 0.0001,                 0.0001
                     63,                0.77401,                0.53061,                0.07556,                0.56186,                 0.4118,                0.42474,                0.25601,                0.69839,                0.55549,                0.07369,                 0.0001,                 0.0001,                 0.0001
                     64,                0.77763,                 0.5288,                0.07638,                0.56175,                0.41576,                0.42584,                0.25694,                0.69713,                0.55575,                0.07395,                 0.0001,                 0.0001,                 0.0001
                     65,                0.77313,                0.52968,                0.07605,                0.55774,                0.41711,                0.42683,                0.25761,                0.69661,                0.55544,                0.07383,                 0.0001,                 0.0001,                 0.0001
                     66,                0.77073,                0.52921,                 0.0764,                0.56746,                0.41487,                0.42802,                0.25897,                0.69624,                0.55467,                  0.074,                 0.0001,                 0.0001,                 0.0001
                     67,                0.77146,                0.52772,                0.07578,                0.56141,                0.41896,                  0.428,                0.25909,                0.69554,                0.55441,                0.07383,                 0.0001,                 0.0001,                 0.0001
                     68,                0.76571,                0.52801,                0.07456,                0.56175,                0.42031,                0.42929,                 0.2596,                0.69399,                0.55474,                0.07351,                 0.0001,                 0.0001,                 0.0001
                     69,                0.76575,                0.52946,                0.07509,                0.56347,                0.42193,                 0.4298,                0.26037,                 0.6938,                0.55448,                0.07333,                 0.0001,                 0.0001,                 0.0001
                     70,                0.76851,                 0.5296,                0.07549,                0.56261,                0.42226,                0.43055,                0.26054,                0.69244,                0.55464,                0.07315,                 0.0001,                 0.0001,                 0.0001
                     71,                0.76111,                0.52915,                  0.075,                0.56405,                0.42008,                 0.4298,                   0.26,                 0.6923,                0.55375,                0.07301,                 0.0001,                 0.0001,                 0.0001
                     72,                0.75713,                0.53003,                0.07369,                0.56673,                0.42059,                0.43087,                0.26014,                0.69169,                0.55355,                0.07276,                 0.0001,                 0.0001,                 0.0001
                     73,                0.75658,                0.52909,                0.07378,                0.56818,                0.42313,                0.43207,                0.26149,                0.69074,                0.55369,                0.07257,                 0.0001,                 0.0001,                 0.0001
                     74,                0.76105,                0.52683,                0.07459,                0.56984,                 0.4248,                0.43366,                0.26254,                0.69046,                0.55388,                0.07238,                 0.0001,                 0.0001,                 0.0001
                     75,                0.75869,                0.52665,                0.07406,                0.57074,                 0.4257,                0.43414,                0.26281,                0.68959,                0.55344,                0.07248,                 0.0001,                 0.0001,                 0.0001
                     76,                0.75248,                0.52824,                0.07307,                0.57022,                0.42802,                0.43541,                0.26362,                0.68849,                0.55399,                0.07217,                 0.0001,                 0.0001,                 0.0001
                     77,                0.75177,                0.52776,                0.07203,                 0.5731,                0.42808,                0.43644,                 0.2644,                 0.6864,                0.55441,                0.07164,                 0.0001,                 0.0001,                 0.0001
                     78,                 0.7563,                0.52635,                0.07276,                0.57338,                0.43084,                0.43831,                0.26559,                0.68617,                0.55376,                0.07166,                 0.0001,                 0.0001,                 0.0001
                     79,                0.75571,                0.52578,                0.07285,                0.57569,                0.42867,                0.43832,                0.26591,                0.68503,                0.55385,                0.07132,                 0.0001,                 0.0001,                 0.0001
                     80,                0.75289,                0.52651,                0.07318,                0.57529,                 0.4317,                0.43906,                0.26621,                0.68417,                0.55384,                0.07128,                 0.0001,                 0.0001,                 0.0001
                     81,                0.75159,                0.52698,                0.07262,                0.57693,                0.43255,                0.44094,                0.26737,                0.68243,                  0.554,                0.07116,                 0.0001,                 0.0001,                 0.0001
                     82,                0.74844,                  0.528,                0.07165,                 0.5804,                0.43269,                0.44196,                0.26798,                 0.6812,                0.55415,                0.07106,                 0.0001,                 0.0001,                 0.0001
                     83,                0.74338,                0.52878,                0.07092,                0.57684,                0.43127,                 0.4412,                 0.2674,                0.68051,                0.55485,                0.07084,                 0.0001,                 0.0001,                 0.0001
