                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                0.74971,                  0.526,                0.07082,                0.57699,                0.41945,                 0.4407,                  0.267,                0.68423,                0.55537,                0.07004,                 0.0001,                 0.0001,                 0.0001
                     79,                0.74948,                0.52498,                0.07053,                0.58358,                0.42041,                 0.4419,                0.26811,                0.68359,                0.55503,                0.07006,                 0.0001,                 0.0001,                 0.0001
                     80,                0.74535,                0.52724,                0.07078,                0.58613,                0.42026,                0.44242,                0.26824,                0.68238,                 0.5556,                0.06969,                 0.0001,                 0.0001,                 0.0001
                     81,                0.74423,                0.52599,                0.07037,                0.58566,                0.42128,                0.44227,                 0.2686,                0.68185,                0.55504,                0.06958,                 0.0001,                 0.0001,                 0.0001
                     82,                0.74726,                0.52655,                0.07077,                0.58223,                0.42262,                 0.4428,                0.26881,                0.68153,                0.55475,                 0.0698,                 0.0001,                 0.0001,                 0.0001
                     83,                0.73887,                0.52774,                0.06943,                0.58366,                0.42276,                0.44257,                0.26877,                 0.6807,                0.55478,                0.06996,                 0.0001,                 0.0001,                 0.0001
                     84,                0.74061,                0.52446,                0.06924,                0.58535,                0.42491,                0.44342,                0.26941,                0.68051,                0.55474,                0.07018,                 0.0001,                 0.0001,                 0.0001
                     85,                 0.7417,                0.52606,                0.06988,                0.58272,                0.42591,                0.44292,                0.26944,                0.68028,                0.55439,                0.07023,                 0.0001,                 0.0001,                 0.0001
                     86,                0.74086,                0.52462,                0.06991,                0.58822,                0.42529,                0.44436,                0.26992,                 0.6793,                0.55451,                   0.07,                 0.0001,                 0.0001,                 0.0001
                     87,                0.73557,                0.52538,                0.06878,                 0.5889,                0.42685,                0.44435,                0.27015,                0.67953,                0.55413,                   0.07,                 0.0001,                 0.0001,                 0.0001
                     88,                0.74285,                0.52409,                0.06976,                0.58664,                0.42786,                0.44507,                0.27044,                0.67846,                0.55423,                0.07007,                 0.0001,                 0.0001,                 0.0001
                     89,                0.73418,                0.52545,                0.06903,                0.58472,                0.42727,                0.44574,                0.27078,                0.67818,                0.55431,                0.06991,                 0.0001,                 0.0001,                 0.0001
                     90,                 0.7331,                0.52672,                0.06873,                0.58171,                0.42693,                0.44484,                0.27077,                0.67849,                0.55417,                0.06988,                 0.0001,                 0.0001,                 0.0001
                     91,                0.73238,                0.52335,                 0.0693,                0.58192,                0.42921,                0.44725,                0.27198,                0.67647,                 0.5545,                0.06957,                 0.0001,                 0.0001,                 0.0001
                     92,                0.73035,                0.52329,                0.06849,                0.58492,                0.42881,                0.44723,                0.27206,                0.67614,                0.55454,                 0.0694,                 0.0001,                 0.0001,                 0.0001
                     93,                0.73632,                0.52319,                0.06834,                0.58747,                0.42892,                0.44786,                0.27239,                0.67462,                0.55456,                0.06941,                 0.0001,                 0.0001,                 0.0001
                     94,                0.73347,                 0.5217,                0.06853,                0.58648,                 0.4332,                0.45086,                0.27474,                 0.6742,                0.55446,                0.06933,                 0.0001,                 0.0001,                 0.0001
                     95,                0.73158,                0.52299,                0.06757,                0.59007,                0.43365,                0.45132,                0.27516,                0.67294,                0.55437,                0.06915,                 0.0001,                 0.0001,                 0.0001
                     96,                0.73305,                0.52182,                0.06796,                0.59015,                0.43415,                0.45087,                0.27483,                0.67335,                0.55403,                0.06948,                 0.0001,                 0.0001,                 0.0001
                     97,                0.72825,                0.52204,                  0.068,                0.59157,                0.43368,                0.45079,                0.27464,                0.67281,                0.55441,                0.06949,                 0.0001,                 0.0001,                 0.0001
