                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.96108,                0.54913,                0.11175,                0.40274,                0.27516,                0.26463,                0.14934,                0.87117,                0.56762,                0.10391,                 0.0001,                 0.0001,                 0.0001
                     15,                0.94711,                0.54977,                0.10763,                0.41056,                0.27796,                0.26932,                0.15227,                0.86544,                0.56726,                0.10291,                 0.0001,                 0.0001,                 0.0001
                     16,                0.93842,                0.54966,                  0.106,                0.41326,                0.28445,                0.27476,                0.15585,                0.85859,                0.56718,                0.10172,                 0.0001,                 0.0001,                 0.0001
                     17,                0.93095,                0.54871,                0.10512,                0.42255,                0.28625,                0.27942,                0.15942,                0.85275,                0.56702,                 0.1006,                 0.0001,                 0.0001,                 0.0001
                     18,                0.92102,                 0.5496,                0.10196,                0.43191,                0.29128,                0.28498,                0.16282,                  0.847,                0.56647,                0.09916,                 0.0001,                 0.0001,                 0.0001
                     19,                0.91948,                0.54785,                0.10159,                0.43593,                0.29407,                0.28961,                0.16597,                 0.8394,                 0.5672,                 0.0972,                 0.0001,                 0.0001,                 0.0001
                     20,                0.91515,                0.54716,                0.10047,                0.44236,                0.29768,                0.29476,                0.16902,                0.83426,                0.56622,                0.09624,                 0.0001,                 0.0001,                 0.0001
                     21,                0.90661,                0.54682,                0.10026,                0.44826,                0.30247,                 0.3001,                0.17258,                0.82882,                0.56605,                0.09537,                 0.0001,                 0.0001,                 0.0001
                     22,                0.90553,                0.54538,                0.09945,                0.45331,                0.30782,                0.30691,                0.17682,                0.82368,                0.56508,                0.09444,                 0.0001,                 0.0001,                 0.0001
                     23,                0.89471,                0.54612,                 0.0973,                0.46046,                0.31088,                0.31183,                 0.1799,                0.81884,                0.56439,                0.09366,                 0.0001,                 0.0001,                 0.0001
                     24,                0.89415,                0.54326,                 0.0972,                0.46787,                0.31212,                0.31492,                0.18152,                 0.8138,                0.56381,                0.09253,                 0.0001,                 0.0001,                 0.0001
                     25,                0.89113,                0.54344,                0.09547,                0.47535,                0.31419,                0.31879,                0.18394,                0.80942,                0.56381,                0.09163,                 0.0001,                 0.0001,                 0.0001
                     26,                0.88327,                0.54332,                0.09413,                0.47529,                0.31979,                0.32438,                0.18674,                0.80497,                0.56292,                0.09061,                 0.0001,                 0.0001,                 0.0001
                     27,                0.88073,                0.54161,                0.09356,                0.48429,                0.32559,                0.33089,                0.19058,                0.79945,                0.56248,                0.08984,                 0.0001,                 0.0001,                 0.0001
                     28,                0.87212,                0.54217,                0.09328,                0.48969,                0.32544,                0.33469,                0.19323,                0.79504,                 0.5623,                0.08958,                 0.0001,                 0.0001,                 0.0001
                     29,                0.87183,                0.54118,                0.09193,                0.49573,                0.32945,                0.33981,                0.19598,                0.79029,                 0.5617,                0.08842,                 0.0001,                 0.0001,                 0.0001
                     30,                0.87057,                0.54078,                0.09153,                0.49648,                0.33101,                0.34159,                0.19721,                0.78648,                0.56072,                0.08783,                 0.0001,                 0.0001,                 0.0001
                     31,                0.85941,                0.54115,                 0.0903,                0.49878,                0.33513,                0.34459,                0.19938,                0.78377,                0.56012,                0.08716,                 0.0001,                 0.0001,                 0.0001
                     32,                0.86111,                0.54092,                0.09068,                0.50163,                0.33782,                0.34828,                0.20211,                0.78069,                0.55923,                0.08671,                 0.0001,                 0.0001,                 0.0001
                     33,                0.85683,                0.54008,                0.08823,                0.49582,                0.34232,                0.35152,                0.20419,                 0.7775,                 0.5591,                0.08608,                 0.0001,                 0.0001,                 0.0001
                     34,                0.85302,                0.53947,                0.08885,                0.49964,                0.34342,                0.35473,                0.20632,                0.77315,                 0.5592,                0.08523,                 0.0001,                 0.0001,                 0.0001
                     35,                0.84637,                0.54157,                 0.0877,                0.50475,                0.34598,                0.35792,                 0.2085,                0.77035,                0.55863,                0.08467,                 0.0001,                 0.0001,                 0.0001
                     36,                0.84869,                0.53883,                  0.088,                0.50528,                0.34744,                0.36016,                0.20995,                 0.7679,                0.55869,                 0.0843,                 0.0001,                 0.0001,                 0.0001
                     37,                0.84755,                0.53637,                0.08741,                0.50939,                0.35062,                0.36332,                0.21191,                0.76435,                0.55877,                0.08347,                 0.0001,                 0.0001,                 0.0001
                     38,                0.84112,                0.53745,                0.08624,                0.50429,                0.35341,                 0.3654,                0.21363,                 0.7619,                0.55845,                0.08349,                 0.0001,                 0.0001,                 0.0001
                     39,                0.83992,                0.53701,                0.08634,                0.50566,                0.35402,                0.36767,                0.21499,                0.76084,                0.55758,                0.08324,                 0.0001,                 0.0001,                 0.0001
                     40,                0.83969,                0.53626,                0.08693,                0.50699,                0.35653,                0.36929,                0.21571,                0.75859,                0.55779,                0.08281,                 0.0001,                 0.0001,                 0.0001
                     41,                0.83201,                0.53635,                0.08507,                0.50894,                0.35846,                0.37158,                0.21732,                0.75664,                0.55722,                0.08244,                 0.0001,                 0.0001,                 0.0001
                     42,                0.83328,                0.53561,                0.08514,                0.51561,                0.36139,                0.37482,                0.21894,                0.75497,                0.55632,                0.08179,                 0.0001,                 0.0001,                 0.0001
