                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.9677,                0.24039,                0.54826,                0.10909,                0.02458,                0.00684,                0.00134,                   1.85,                0.30397,                0.43976,               0.019231,              8.085e-05,              8.085e-05
                      2,                 1.6681,                0.35726,                0.34911,                0.21832,                0.06571,                0.05516,                0.02212,                 1.4611,                0.44792,                0.27009,                 0.0001,                 0.0001,                 0.0001
