                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.31472,                0.46097,                0.09188,                0.85407,                0.76355,                0.82822,                0.57154,                0.29551,                0.43879,                0.09362,                 0.0001,                 0.0001,                 0.0001
                     37,                0.31462,                0.45773,                 0.0912,                0.85121,                0.76539,                0.83025,                0.57393,                0.29386,                0.43789,                0.09336,                 0.0001,                 0.0001,                 0.0001
                     38,                0.31139,                0.44918,                0.09028,                0.86376,                0.76084,                0.83146,                0.57548,                 0.2932,                0.43497,                0.09408,                 0.0001,                 0.0001,                 0.0001
                     39,                0.31011,                 0.4474,                0.09009,                0.86275,                0.76455,                0.83544,                0.57976,                0.29154,                0.43267,                0.09359,                 0.0001,                 0.0001,                 0.0001
                     40,                0.30829,                0.44474,                0.08894,                0.86012,                0.77087,                0.83643,                0.58221,                0.28911,                0.43111,                0.09263,                 0.0001,                 0.0001,                 0.0001
                     41,                0.30481,                0.44663,                0.08815,                 0.8623,                0.77918,                 0.8407,                0.58567,                0.28702,                0.43012,                0.09175,                 0.0001,                 0.0001,                 0.0001
                     42,                0.30595,                0.44264,                0.08903,                0.85467,                0.78413,                0.84373,                0.58923,                0.28518,                0.42818,                0.09082,                 0.0001,                 0.0001,                 0.0001
                     43,                0.30367,                0.43833,                0.08771,                0.86359,                0.78695,                0.84777,                0.59368,                0.28247,                0.42641,                0.09047,                 0.0001,                 0.0001,                 0.0001
                     44,                0.29893,                0.43837,                0.08761,                0.86925,                0.78721,                0.85018,                0.59634,                0.28169,                0.42401,                0.09011,                 0.0001,                 0.0001,                 0.0001
                     45,                0.29671,                0.43512,                0.08497,                0.87509,                0.78576,                0.85286,                0.59886,                0.28052,                0.42169,                0.08942,                 0.0001,                 0.0001,                 0.0001
                     46,                0.29482,                 0.4341,                0.08608,                0.87483,                0.79367,                0.85719,                0.60165,                0.27918,                0.41897,                0.08909,                 0.0001,                 0.0001,                 0.0001
                     47,                 0.2956,                0.43193,                0.08572,                0.87341,                0.79506,                0.85664,                0.60398,                0.27801,                0.41793,                0.08865,                 0.0001,                 0.0001,                 0.0001
                     48,                0.29083,                0.42834,                0.08477,                0.86783,                0.79545,                0.85542,                0.60592,                0.27649,                0.41623,                0.08854,                 0.0001,                 0.0001,                 0.0001
                     49,                0.29224,                  0.426,                0.08435,                0.87094,                0.80374,                0.86166,                0.61237,                0.27439,                0.41334,                0.08801,                 0.0001,                 0.0001,                 0.0001
                     50,                0.28881,                0.42929,                0.08322,                0.86523,                0.80594,                0.86838,                0.61842,                 0.2718,                0.41242,                0.08729,                 0.0001,                 0.0001,                 0.0001
                     51,                0.28703,                0.42088,                0.08244,                0.86757,                0.81252,                 0.8696,                0.62164,                0.26954,                0.41317,                0.08668,                 0.0001,                 0.0001,                 0.0001
                     52,                0.28528,                0.42076,                0.08222,                0.88419,                0.79718,                0.86836,                0.62189,                0.26883,                0.41298,                0.08626,                 0.0001,                 0.0001,                 0.0001
                     53,                0.28394,                0.41853,                0.08207,                0.88464,                0.79543,                0.86739,                0.62379,                0.26763,                0.41338,                0.08636,                 0.0001,                 0.0001,                 0.0001
                     54,                0.28255,                0.41724,                0.08173,                0.89097,                0.79615,                0.87136,                0.62589,                 0.2665,                 0.4107,                0.08655,                 0.0001,                 0.0001,                 0.0001
                     55,                0.28215,                0.41536,                0.08024,                0.88292,                0.81029,                0.87634,                 0.6294,                0.26504,                0.40922,                0.08518,                 0.0001,                 0.0001,                 0.0001
                     56,                 0.2793,                0.41762,                0.08081,                0.88197,                0.81087,                0.87663,                 0.6316,                0.26518,                0.40665,                0.08581,                 0.0001,                 0.0001,                 0.0001
                     57,                0.27922,                0.41445,                0.07926,                0.89109,                0.80393,                0.87716,                0.63316,                0.26347,                0.40491,                0.08461,                 0.0001,                 0.0001,                 0.0001
                     58,                0.27969,                0.41659,                0.08005,                0.89506,                0.81093,                0.88095,                0.63544,                0.26286,                0.40316,                0.08411,                 0.0001,                 0.0001,                 0.0001
                     59,                0.27669,                0.41145,                  0.079,                 0.9022,                0.81443,                0.88499,                0.63898,                0.26153,                 0.4012,                0.08384,                 0.0001,                 0.0001,                 0.0001
                     60,                0.27358,                0.41175,                0.07841,                0.89494,                0.81117,                0.88604,                0.63822,                   0.26,                0.40147,                0.08309,                 0.0001,                 0.0001,                 0.0001
                     61,                 0.2762,                0.40723,                0.07817,                0.90639,                0.80847,                0.88648,                0.63988,                0.25901,                0.40117,                0.08275,                 0.0001,                 0.0001,                 0.0001
                     62,                0.27236,                0.40645,                0.07821,                0.89933,                0.81483,                 0.8875,                0.64192,                0.25876,                0.39889,                0.08273,                 0.0001,                 0.0001,                 0.0001
                     63,                0.27296,                0.40546,                0.07729,                0.90429,                0.81504,                0.88971,                0.64359,                0.25806,                0.39703,                 0.0822,                 0.0001,                 0.0001,                 0.0001
                     64,                0.26985,                0.40661,                0.07719,                0.90059,                0.82233,                0.89089,                0.64497,                0.25782,                0.39532,                0.08213,                 0.0001,                 0.0001,                 0.0001
                     65,                0.26981,                0.40134,                0.07651,                0.90611,                 0.8176,                0.88896,                0.64462,                0.25818,                0.39452,                0.08202,                 0.0001,                 0.0001,                 0.0001
                     66,                0.27077,                0.40262,                0.07733,                0.90806,                0.82179,                0.89249,                0.64532,                0.25753,                0.39211,                0.08157,                 0.0001,                 0.0001,                 0.0001
                     67,                0.26942,                0.39523,                0.07613,                0.91021,                0.82439,                0.89464,                0.64831,                0.25631,                0.39121,                0.08132,                 0.0001,                 0.0001,                 0.0001
                     68,                0.26829,                0.39807,                0.07551,                0.91744,                 0.8195,                0.89669,                0.64825,                0.25599,                0.39079,                0.08095,                 0.0001,                 0.0001,                 0.0001
                     69,                0.26614,                0.39229,                0.07489,                0.91741,                0.82217,                0.89687,                0.64862,                0.25565,                0.38981,                0.08081,                 0.0001,                 0.0001,                 0.0001
                     70,                0.26532,                0.39554,                0.07548,                0.92296,                0.82269,                0.89855,                0.64991,                0.25498,                0.38869,                 0.0805,                 0.0001,                 0.0001,                 0.0001
                     71,                0.26409,                0.39219,                0.07412,                0.92047,                0.82783,                0.89903,                0.65102,                0.25486,                0.38748,                0.08025,                 0.0001,                 0.0001,                 0.0001
                     72,                0.26233,                0.39101,                0.07499,                0.92481,                0.82869,                0.90209,                0.65395,                0.25408,                  0.386,                0.08056,                 0.0001,                 0.0001,                 0.0001
                     73,                 0.2616,                0.39122,                0.07402,                0.92181,                0.82663,                0.90276,                0.65573,                0.25425,                0.38453,                 0.0801,                 0.0001,                 0.0001,                 0.0001
