                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.67534,                 0.5432,                 0.0854,                0.66183,                0.48791,                0.52229,                0.27584,                0.63567,                0.54504,                0.08548,                 0.0001,                 0.0001,                 0.0001
                     37,                0.67601,                0.54122,                0.08517,                0.66201,                0.48887,                0.52449,                0.27711,                0.63497,                0.54424,                0.08529,                 0.0001,                 0.0001,                 0.0001
                     38,                0.67427,                0.54134,                0.08486,                0.67022,                0.49201,                0.52782,                0.27853,                0.63384,                0.54359,                0.08525,                 0.0001,                 0.0001,                 0.0001
                     39,                0.67168,                0.54019,                0.08471,                0.66893,                0.49531,                0.53131,                0.28001,                0.63311,                0.54286,                0.08504,                 0.0001,                 0.0001,                 0.0001
                     40,                0.67089,                0.54076,                 0.0845,                0.66929,                0.49357,                0.53193,                0.28069,                0.63189,                0.54242,                0.08466,                 0.0001,                 0.0001,                 0.0001
                     41,                0.67013,                0.53988,                0.08407,                0.66336,                0.50182,                0.53478,                0.28284,                0.63052,                 0.5423,                0.08452,                 0.0001,                 0.0001,                 0.0001
                     42,                0.66865,                0.53949,                0.08321,                0.66783,                0.50081,                0.53659,                0.28426,                0.62945,                0.54201,                0.08423,                 0.0001,                 0.0001,                 0.0001
                     43,                  0.668,                0.53802,                0.08318,                0.66958,                0.50372,                0.53919,                0.28543,                0.62872,                0.54159,                0.08408,                 0.0001,                 0.0001,                 0.0001
                     44,                0.66679,                0.53787,                0.08338,                0.66765,                0.50657,                0.54015,                0.28595,                 0.6279,                0.54149,                0.08395,                 0.0001,                 0.0001,                 0.0001
                     45,                0.66426,                 0.5388,                0.08325,                 0.6714,                0.50932,                0.54303,                0.28689,                0.62734,                 0.5405,                0.08391,                 0.0001,                 0.0001,                 0.0001
                     46,                0.66367,                0.53798,                0.08291,                0.66675,                  0.516,                0.54629,                0.28859,                0.62692,                0.54016,                0.08364,                 0.0001,                 0.0001,                 0.0001
                     47,                0.66115,                 0.5368,                0.08256,                 0.6699,                0.50966,                0.54651,                0.28944,                0.62605,                0.53997,                0.08339,                 0.0001,                 0.0001,                 0.0001
                     48,                0.66111,                0.53538,                0.08218,                0.67432,                0.51156,                0.54978,                0.29159,                0.62511,                0.53954,                0.08324,                 0.0001,                 0.0001,                 0.0001
                     49,                0.65877,                0.53645,                0.08202,                 0.6733,                0.51447,                0.55058,                0.29222,                0.62428,                0.53941,                  0.083,                 0.0001,                 0.0001,                 0.0001
                     50,                0.65972,                0.53527,                0.08227,                0.67552,                0.51391,                0.55142,                0.29222,                 0.6238,                0.53876,                0.08303,                 0.0001,                 0.0001,                 0.0001
                     51,                  0.657,                0.53622,                0.08185,                0.66972,                0.51515,                0.55159,                0.29211,                 0.6234,                0.53841,                0.08294,                 0.0001,                 0.0001,                 0.0001
                     52,                0.65617,                0.53417,                0.08125,                0.67018,                0.51721,                0.55193,                0.29284,                0.62273,                0.53801,                0.08282,                 0.0001,                 0.0001,                 0.0001
                     53,                0.65557,                0.53333,                0.08093,                0.67241,                0.51719,                0.55404,                0.29469,                0.62236,                 0.5377,                0.08263,                 0.0001,                 0.0001,                 0.0001
                     54,                0.65586,                 0.5329,                0.08093,                0.67372,                0.52012,                0.55539,                0.29587,                0.62214,                0.53718,                0.08272,                 0.0001,                 0.0001,                 0.0001
                     55,                 0.6556,                0.53235,                0.08078,                0.67848,                0.51885,                0.55643,                 0.2967,                0.62197,                0.53678,                0.08262,                 0.0001,                 0.0001,                 0.0001
                     56,                0.65406,                0.53207,                0.08075,                0.67927,                0.51595,                0.55504,                0.29663,                0.62137,                0.53659,                0.08253,                 0.0001,                 0.0001,                 0.0001
                     57,                0.65374,                0.53083,                0.08057,                0.67864,                0.51988,                0.55618,                0.29755,                0.62098,                0.53601,                 0.0825,                 0.0001,                 0.0001,                 0.0001
                     58,                0.65092,                0.53107,                0.08029,                0.67606,                0.52197,                0.55838,                 0.2983,                0.62004,                0.53614,                0.08238,                 0.0001,                 0.0001,                 0.0001
                     59,                0.65021,                  0.531,                0.08034,                0.67824,                0.52034,                0.55809,                0.29875,                0.61939,                0.53619,                0.08235,                 0.0001,                 0.0001,                 0.0001
                     60,                0.65117,                0.53031,                0.08053,                0.68528,                0.51798,                0.55679,                0.29825,                0.61911,                0.53617,                0.08228,                 0.0001,                 0.0001,                 0.0001
                     61,                0.64835,                0.53021,                0.08022,                 0.6855,                0.52043,                0.55905,                0.29919,                0.61913,                 0.5358,                0.08227,                 0.0001,                 0.0001,                 0.0001
                     62,                0.64994,                 0.5281,                0.07976,                 0.6866,                0.52046,                0.56008,                0.29972,                0.61879,                 0.5355,                 0.0822,                 0.0001,                 0.0001,                 0.0001
                     63,                0.64866,                0.52901,                0.07872,                0.69483,                0.51964,                0.56307,                0.30131,                0.61843,                0.53521,                0.08217,                 0.0001,                 0.0001,                 0.0001
                     64,                0.64725,                0.52777,                0.07911,                0.69681,                0.52035,                0.56371,                0.30183,                0.61793,                0.53528,                0.08192,                 0.0001,                 0.0001,                 0.0001
                     65,                0.64687,                0.52676,                0.07908,                0.68999,                0.52349,                0.56412,                0.30228,                0.61776,                0.53476,                0.08199,                 0.0001,                 0.0001,                 0.0001
                     66,                0.64495,                0.52884,                0.07956,                0.69072,                0.52588,                0.56511,                0.30353,                0.61674,                0.53499,                0.08188,                 0.0001,                 0.0001,                 0.0001
                     67,                0.64632,                0.52757,                0.07899,                0.68721,                0.53097,                0.56625,                0.30373,                0.61583,                 0.5353,                0.08183,                 0.0001,                 0.0001,                 0.0001
                     68,                0.64488,                0.52696,                0.07871,                0.70057,                0.52523,                0.56706,                0.30438,                0.61547,                0.53503,                 0.0816,                 0.0001,                 0.0001,                 0.0001
                     69,                0.64391,                0.52639,                0.07865,                0.70191,                0.52623,                0.56777,                0.30467,                0.61489,                0.53514,                0.08146,                 0.0001,                 0.0001,                 0.0001
                     70,                0.64439,                0.52624,                0.07839,                0.70048,                0.52661,                0.56941,                0.30573,                0.61491,                0.53483,                0.08144,                 0.0001,                 0.0001,                 0.0001
                     71,                0.64175,                0.52685,                0.07874,                0.69365,                0.53165,                 0.5708,                0.30683,                0.61474,                0.53443,                0.08136,                 0.0001,                 0.0001,                 0.0001
                     72,                0.64222,                0.52596,                 0.0781,                0.69405,                0.53367,                0.57166,                 0.3076,                 0.6144,                0.53389,                0.08133,                 0.0001,                 0.0001,                 0.0001
                     73,                0.64155,                0.52436,                0.07829,                 0.6975,                0.53016,                0.57095,                0.30701,                0.61441,                0.53356,                0.08129,                 0.0001,                 0.0001,                 0.0001
                     74,                0.64103,                0.52546,                0.07795,                0.70001,                 0.5323,                0.57271,                0.30791,                0.61424,                0.53323,                 0.0814,                 0.0001,                 0.0001,                 0.0001
                     75,                0.64213,                0.52432,                0.07764,                0.70438,                0.53295,                 0.5738,                0.30783,                  0.614,                0.53313,                 0.0814,                 0.0001,                 0.0001,                 0.0001
                     76,                0.63969,                0.52589,                0.07729,                0.69653,                  0.534,                0.57336,                0.30822,                0.61347,                  0.533,                0.08111,                 0.0001,                 0.0001,                 0.0001
                     77,                0.63828,                0.52413,                0.07788,                0.69857,                0.53399,                0.57414,                  0.309,                0.61321,                0.53276,                0.08113,                 0.0001,                 0.0001,                 0.0001
                     78,                 0.6388,                 0.5239,                0.07746,                0.69568,                0.53202,                0.57437,                0.30842,                0.61277,                0.53297,                0.08103,                 0.0001,                 0.0001,                 0.0001
                     79,                0.63886,                0.52313,                0.07804,                0.69607,                0.53605,                0.57552,                0.30851,                0.61298,                0.53261,                0.08108,                 0.0001,                 0.0001,                 0.0001
                     80,                0.63799,                0.52319,                0.07728,                0.69824,                0.53277,                0.57481,                0.30856,                0.61274,                0.53296,                0.08101,                 0.0001,                 0.0001,                 0.0001
                     81,                0.63571,                0.52326,                0.07728,                0.69849,                0.53562,                 0.5771,                0.30983,                0.61253,                0.53291,                0.08104,                 0.0001,                 0.0001,                 0.0001
                     82,                0.63753,                0.52166,                0.07743,                0.69956,                0.53397,                0.57683,                0.31059,                0.61226,                0.53246,                0.08108,                 0.0001,                 0.0001,                 0.0001
                     83,                0.63727,                0.52068,                0.07662,                 0.6966,                0.53963,                0.57796,                0.31115,                0.61187,                0.53259,                0.08094,                 0.0001,                 0.0001,                 0.0001
                     84,                0.63504,                 0.5222,                0.07713,                0.69556,                0.53659,                0.57731,                0.31093,                 0.6117,                0.53266,                0.08108,                 0.0001,                 0.0001,                 0.0001
                     85,                0.63619,                0.52175,                0.07688,                0.69679,                0.53541,                0.57828,                0.31159,                0.61164,                0.53226,                 0.0811,                 0.0001,                 0.0001,                 0.0001
                     86,                0.63287,                0.52338,                0.07654,                0.69911,                0.53311,                0.57839,                0.31179,                 0.6111,                0.53216,                0.08111,                 0.0001,                 0.0001,                 0.0001
                     87,                0.63568,                0.51943,                0.07673,                0.70233,                0.52955,                0.57657,                0.31144,                0.61098,                0.53234,                0.08087,                 0.0001,                 0.0001,                 0.0001
                     88,                0.63391,                0.51953,                 0.0761,                0.70381,                0.53136,                0.57906,                 0.3124,                0.61096,                0.53238,                0.08083,                 0.0001,                 0.0001,                 0.0001
                     89,                0.63105,                0.52151,                0.07655,                0.69619,                0.53403,                0.57781,                0.31206,                0.61108,                0.53242,                0.08094,                 0.0001,                 0.0001,                 0.0001
                     90,                0.63204,                0.51911,                 0.0762,                0.69596,                 0.5337,                0.57708,                 0.3112,                0.61134,                0.53193,                0.08093,                 0.0001,                 0.0001,                 0.0001
                     91,                0.63081,                0.51917,                0.07633,                0.69939,                0.53562,                0.57798,                 0.3111,                0.61101,                0.53193,                0.08085,                 0.0001,                 0.0001,                 0.0001
                     92,                0.63026,                0.52017,                0.07596,                0.69795,                0.53931,                0.57999,                0.31212,                0.61108,                0.53205,                 0.0808,                 0.0001,                 0.0001,                 0.0001
                     93,                0.63321,                0.51844,                0.07608,                0.70403,                0.53722,                0.58025,                0.31213,                0.61112,                0.53189,                0.08099,                 0.0001,                 0.0001,                 0.0001
                     94,                0.63052,                0.51945,                0.07576,                0.69858,                0.53569,                 0.5797,                  0.312,                0.61094,                0.53179,                0.08097,                 0.0001,                 0.0001,                 0.0001
                     95,                0.62894,                0.51806,                0.07561,                0.70137,                 0.5362,                0.58054,                0.31267,                0.61076,                0.53182,                0.08086,                 0.0001,                 0.0001,                 0.0001
                     96,                 0.6305,                0.51851,                0.07594,                0.70675,                0.53771,                0.58084,                0.31337,                0.61037,                0.53193,                0.08074,                 0.0001,                 0.0001,                 0.0001
                     97,                0.62896,                0.51763,                 0.0756,                0.70517,                0.53697,                0.58233,                0.31355,                0.61028,                0.53203,                0.08084,                 0.0001,                 0.0001,                 0.0001
                     98,                0.62663,                0.51892,                 0.0754,                0.70578,                 0.5374,                0.58115,                0.31361,                0.61013,                0.53187,                0.08074,                 0.0001,                 0.0001,                 0.0001
                     99,                0.62838,                0.51828,                0.07566,                0.70454,                0.54092,                 0.5828,                0.31353,                0.61019,                0.53152,                0.08082,                 0.0001,                 0.0001,                 0.0001
                    100,                  0.628,                0.51708,                0.07514,                0.70346,                0.54215,                0.58352,                 0.3137,                0.61021,                0.53122,                 0.0808,                 0.0001,                 0.0001,                 0.0001
                    101,                 0.6274,                 0.5171,                0.07482,                0.70132,                0.54053,                0.58313,                0.31355,                0.61039,                0.53108,                0.08085,                 0.0001,                 0.0001,                 0.0001
                    102,                0.62754,                 0.5171,                0.07538,                0.70225,                0.53824,                0.58294,                0.31383,                0.61012,                0.53118,                0.08086,                 0.0001,                 0.0001,                 0.0001
                    103,                0.62772,                0.51516,                0.07566,                0.70601,                 0.5399,                 0.5837,                0.31423,                0.61005,                0.53079,                0.08082,                 0.0001,                 0.0001,                 0.0001
                    104,                0.62651,                0.51571,                 0.0753,                 0.7063,                0.53865,                0.58396,                0.31457,                 0.6096,                0.53064,                0.08076,                 0.0001,                 0.0001,                 0.0001
                    105,                0.62542,                0.51646,                0.07469,                0.70352,                0.54143,                0.58449,                0.31464,                0.60952,                0.53088,                0.08086,                 0.0001,                 0.0001,                 0.0001
                    106,                0.62424,                0.51602,                0.07436,                0.71131,                0.53798,                0.58486,                0.31505,                0.60917,                0.53087,                0.08072,                 0.0001,                 0.0001,                 0.0001
                    107,                0.62527,                0.51794,                0.07437,                0.71218,                0.53789,                0.58434,                0.31528,                0.60864,                0.53151,                0.08055,                 0.0001,                 0.0001,                 0.0001
                    108,                0.62561,                 0.5146,                0.07419,                0.71163,                0.53881,                 0.5848,                0.31585,                0.60873,                0.53165,                0.08066,                 0.0001,                 0.0001,                 0.0001
                    109,                0.62162,                0.51598,                0.07484,                0.70463,                0.54247,                 0.5847,                0.31604,                 0.6085,                0.53179,                0.08069,                 0.0001,                 0.0001,                 0.0001
                    110,                0.62451,                0.51512,                0.07412,                0.70397,                0.54239,                0.58512,                0.31643,                 0.6085,                0.53155,                0.08081,                 0.0001,                 0.0001,                 0.0001
                    111,                0.62239,                0.51519,                 0.0746,                0.70694,                0.54312,                0.58614,                0.31678,                0.60815,                0.53162,                0.08079,                 0.0001,                 0.0001,                 0.0001
                    112,                0.62155,                0.51367,                0.07432,                0.70321,                0.54229,                0.58543,                0.31652,                 0.6086,                0.53105,                0.08085,                 0.0001,                 0.0001,                 0.0001
                    113,                0.62297,                 0.5135,                0.07428,                0.70659,                0.53884,                0.58467,                0.31607,                0.60817,                0.53125,                0.08067,                 0.0001,                 0.0001,                 0.0001
                    114,                0.62332,                0.51247,                0.07445,                0.71125,                0.54079,                0.58513,                 0.3161,                0.60796,                0.53129,                0.08068,                 0.0001,                 0.0001,                 0.0001
                    115,                0.62252,                0.51423,                 0.0743,                0.70863,                0.54339,                0.58681,                0.31597,                0.60788,                0.53156,                0.08072,                 0.0001,                 0.0001,                 0.0001
                    116,                0.62263,                0.51191,                0.07416,                0.69952,                0.54802,                0.58776,                0.31686,                0.60814,                0.53111,                 0.0808,                 0.0001,                 0.0001,                 0.0001
                    117,                0.62285,                0.51065,                0.07372,                 0.7002,                0.54784,                0.58724,                0.31696,                0.60853,                0.53041,                0.08088,                 0.0001,                 0.0001,                 0.0001
                    118,                0.62097,                0.51179,                0.07409,                0.69735,                0.55148,                0.58718,                0.31726,                0.60789,                0.53095,                0.08067,                 0.0001,                 0.0001,                 0.0001
                    119,                0.62144,                0.51233,                0.07353,                0.69731,                0.54965,                0.58692,                0.31752,                0.60776,                0.53132,                0.08055,                 0.0001,                 0.0001,                 0.0001
                    120,                0.61985,                0.51059,                0.07381,                0.69396,                0.55373,                0.58825,                0.31884,                 0.6077,                0.53104,                0.08069,                 0.0001,                 0.0001,                 0.0001
                    121,                0.61973,                0.51192,                 0.0738,                 0.6949,                  0.556,                0.58921,                0.31816,                0.60764,                 0.5308,                0.08065,                 0.0001,                 0.0001,                 0.0001
                    122,                0.61974,                0.51181,                 0.0735,                0.70142,                 0.5505,                0.58865,                 0.3183,                0.60758,                0.53067,                0.08069,                 0.0001,                 0.0001,                 0.0001
                    123,                0.61911,                0.50982,                 0.0738,                0.70758,                0.54861,                0.58836,                0.31856,                0.60823,                0.53011,                0.08087,                 0.0001,                 0.0001,                 0.0001
                    124,                0.61871,                0.51134,                0.07377,                0.70853,                 0.5452,                0.58768,                0.31811,                0.60811,                0.53032,                0.08089,                 0.0001,                 0.0001,                 0.0001
                    125,                0.61944,                0.50955,                0.07292,                  0.706,                0.54816,                0.58888,                0.31858,                0.60783,                 0.5305,                0.08071,                 0.0001,                 0.0001,                 0.0001
                    126,                0.61793,                0.51052,                0.07309,                0.70984,                0.54873,                0.58867,                0.31834,                0.60755,                0.53071,                 0.0806,                 0.0001,                 0.0001,                 0.0001
                    127,                0.61829,                0.50976,                0.07316,                0.70482,                0.54988,                0.58769,                0.31772,                0.60778,                 0.5308,                0.08073,                 0.0001,                 0.0001,                 0.0001
                    128,                0.61804,                0.51007,                 0.0726,                0.70128,                0.55155,                0.58796,                0.31782,                0.60763,                0.53084,                0.08062,                 0.0001,                 0.0001,                 0.0001
                    129,                0.61627,                0.51102,                0.07312,                0.70439,                0.54965,                0.58752,                0.31732,                0.60756,                0.53099,                0.08051,                 0.0001,                 0.0001,                 0.0001
                    130,                0.61566,                0.50923,                0.07254,                 0.7075,                0.55106,                0.58988,                0.31867,                0.60777,                0.53039,                0.08053,                 0.0001,                 0.0001,                 0.0001
                    131,                0.61725,                0.50841,                0.07311,                0.70975,                 0.5507,                0.58901,                0.31832,                0.60784,                0.53002,                0.08054,                 0.0001,                 0.0001,                 0.0001
                    132,                0.61715,                0.50819,                0.07246,                0.70624,                0.55167,                0.58819,                0.31786,                0.60739,                0.53048,                0.08039,                 0.0001,                 0.0001,                 0.0001
                    133,                0.61429,                0.50841,                  0.073,                0.70615,                0.55111,                0.58858,                0.31821,                0.60733,                0.53034,                0.08066,                 0.0001,                 0.0001,                 0.0001
                    134,                0.61594,                0.50861,                0.07273,                0.71588,                0.54796,                0.58947,                0.31812,                0.60711,                0.53081,                0.08075,                 0.0001,                 0.0001,                 0.0001
                    135,                0.61512,                0.50679,                0.07248,                0.71255,                0.55114,                0.58985,                0.31852,                0.60703,                0.53093,                0.08067,                 0.0001,                 0.0001,                 0.0001
                    136,                0.61468,                  0.508,                 0.0717,                0.70951,                0.55225,                0.59079,                0.31916,                 0.6071,                0.53126,                0.08062,                 0.0001,                 0.0001,                 0.0001
                    137,                0.61377,                0.50892,                0.07213,                0.70771,                0.54931,                0.58905,                 0.3183,                0.60702,                0.53138,                0.08049,                 0.0001,                 0.0001,                 0.0001
                    138,                0.61388,                0.50766,                0.07206,                0.70609,                0.55054,                0.58959,                0.31892,                0.60686,                0.53137,                0.08042,                 0.0001,                 0.0001,                 0.0001
                    139,                0.61472,                0.50771,                0.07251,                0.70566,                0.55324,                0.58935,                0.31881,                0.60703,                0.53094,                0.08062,                 0.0001,                 0.0001,                 0.0001
                    140,                 0.6119,                0.50824,                 0.0721,                0.70795,                0.55236,                0.58972,                 0.3192,                0.60705,                0.53108,                0.08052,                 0.0001,                 0.0001,                 0.0001
                    141,                 0.6116,                0.50738,                0.07183,                0.70838,                0.55261,                0.59049,                0.31956,                0.60719,                0.53142,                 0.0809,                 0.0001,                 0.0001,                 0.0001
                    142,                0.61289,                0.50636,                0.07146,                0.71004,                0.55026,                0.59007,                0.31956,                0.60718,                 0.5313,                0.08081,                 0.0001,                 0.0001,                 0.0001
                    143,                0.61335,                0.50682,                0.07233,                0.70982,                0.54936,                0.58936,                0.31886,                0.60715,                0.53129,                0.08064,                 0.0001,                 0.0001,                 0.0001
                    144,                0.61225,                0.50573,                0.07227,                0.70903,                0.55208,                 0.5896,                0.31916,                0.60732,                0.53138,                 0.0807,                 0.0001,                 0.0001,                 0.0001
                    145,                0.61093,                0.50602,                0.07192,                0.70427,                0.55498,                0.59011,                0.31963,                 0.6071,                0.53151,                0.08064,                 0.0001,                 0.0001,                 0.0001
                    146,                0.61093,                0.50624,                0.07152,                0.70317,                 0.5534,                0.58928,                0.31927,                0.60689,                0.53167,                0.08056,                 0.0001,                 0.0001,                 0.0001
                    147,                0.60848,                 0.5053,                0.07161,                 0.7115,                0.54992,                0.58956,                0.31934,                0.60703,                0.53145,                0.08051,                 0.0001,                 0.0001,                 0.0001
                    148,                0.61101,                0.50497,                0.07171,                0.70898,                0.54827,                0.58964,                0.31949,                0.60684,                0.53215,                0.08043,                 0.0001,                 0.0001,                 0.0001
                    149,                0.60914,                0.50526,                0.07169,                0.71021,                0.54839,                0.58795,                0.31888,                0.60662,                0.53269,                0.08037,                 0.0001,                 0.0001,                 0.0001
                    150,                0.61129,                0.50408,                0.07111,                0.70603,                0.55099,                0.58847,                0.31869,                0.60649,                0.53257,                 0.0803,                 0.0001,                 0.0001,                 0.0001
                    151,                0.60854,                0.50392,                0.07133,                0.70757,                0.55374,                0.58988,                0.31926,                0.60656,                0.53275,                0.08027,                 0.0001,                 0.0001,                 0.0001
                    152,                0.60899,                0.50504,                0.07115,                0.71044,                0.54929,                0.59032,                0.31951,                0.60654,                0.53238,                0.08035,                 0.0001,                 0.0001,                 0.0001
                    153,                0.60936,                0.50289,                0.07123,                0.71131,                0.55192,                0.59141,                0.32009,                 0.6063,                0.53248,                0.08029,                 0.0001,                 0.0001,                 0.0001
                    154,                 0.6066,                0.50302,                0.07107,                0.70837,                0.55056,                0.58988,                0.31913,                0.60674,                0.53236,                0.08038,                 0.0001,                 0.0001,                 0.0001
                    155,                0.60773,                0.50391,                0.07101,                0.71159,                0.55055,                0.59072,                0.31945,                0.60708,                0.53199,                0.08051,                 0.0001,                 0.0001,                 0.0001
                    156,                0.60785,                0.50267,                0.07132,                  0.711,                0.55392,                0.59023,                0.31904,                0.60713,                0.53195,                0.08055,                 0.0001,                 0.0001,                 0.0001
                    157,                0.60786,                0.50267,                0.07123,                0.71007,                0.55406,                0.59022,                0.31848,                0.60711,                0.53204,                0.08052,                 0.0001,                 0.0001,                 0.0001
                    158,                0.60614,                0.50365,                0.07081,                0.71287,                0.55083,                0.58938,                0.31834,                0.60695,                0.53259,                0.08046,                 0.0001,                 0.0001,                 0.0001
